Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
02-34-17-425, 1, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
02-34-21-307, 2, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
02-34-21-501, 3, 0.1124929, 0.9707431, 0.2112432, -0.01948304, 335.5116, 179.3892, 13.35282, 1.777778, -1, 110.0686, 10, 26.15091
02-34-21-551, 4, 0.1105342, 0.9712623, 0.2095742, -0.02259233, 335.6633, 179.8463, 13.01833, 1.777778, -1, 110.0686, 10, 0.007991866
02-34-21-594, 5, 0.1096701, 0.9713097, 0.209758, -0.02305616, 335.6357, 179.9233, 12.90046, 1.777778, -1, 110.0686, 10, 0.001627149
02-34-21-684, 6, 0.109585, 0.9712855, 0.2098786, -0.02337828, 335.6174, 179.9632, 12.88227, 1.777778, -1, 110.0686, 10, 0.01517886
02-34-21-715, 7, 0.1102023, 0.9711692, 0.2098448, -0.02551694, 335.5931, 180.2084, 12.9027, 1.777778, -1, 110.0686, 10, 0.03356094
02-34-21-749, 8, 0.11038, 0.9710503, 0.2102897, -0.02560767, 335.5401, 180.2083, 12.92489, 1.777778, -1, 110.0686, 10, 0.001448501
02-34-21-786, 9, 0.1102918, 0.9710197, 0.2105422, -0.02506821, 335.5178, 180.1411, 12.92956, 1.777778, -1, 110.0686, 10, 0.007474398
02-34-21-816, 10, 0.1099515, 0.9710004, 0.2108849, -0.02442273, 335.4864, 180.0664, 12.90634, 1.777778, -1, 110.0686, 10, 0.004092585
02-34-21-847, 11, 0.109289, 0.9710863, 0.2109399, -0.02348782, 335.4923, 179.9692, 12.84914, 1.777778, -1, 110.0686, 10, 0.009980759
02-34-21-880, 12, 0.1089578, 0.9714429, 0.2097356, -0.02092321, 335.6662, 179.6822, 12.8677, 1.777778, -1, 110.0686, 10, 0.01773484
