Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
02-29-27-783, 1, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
02-29-31-532, 2, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
02-29-31-766, 3, 0.03852164, 0.9080277, 0.3036356, -0.2860197, 325.0085, 217.2636, 352.7255, 1.777778, -1, 110.0686, 10, 21.98239
02-29-31-851, 4, 0.0494119, 0.9185634, 0.2970521, -0.2560468, 325.1782, 212.4957, 355.7147, 1.777778, -1, 110.0686, 10, 0.02767464
02-29-31-895, 5, 0.036691, 0.9240277, 0.2944153, -0.2411352, 325.8203, 210.8342, 354.8555, 1.777778, -1, 110.0686, 10, 0.1489415
02-29-31-985, 6, 0.03596389, 0.9272701, 0.2899251, -0.2341372, 326.3224, 209.7838, 355.2391, 1.777778, -1, 110.0686, 10, 0.03811636
02-29-32-020, 7, 0.05808467, 0.9354256, 0.2727561, -0.217277, 327.6203, 206.3473, 359.3311, 1.777778, -1, 110.0686, 10, 0.466831
02-29-32-054, 8, 0.0634841, 0.9371896, 0.2690261, -0.2127683, 327.9086, 205.4941, 0.3051993, 1.777778, -1, 110.0686, 10, 0.01529025
02-29-32-087, 9, 0.06739146, 0.9384471, 0.2670474, -0.2084732, 328.0406, 204.7565, 1.022637, 1.777778, -1, 110.0686, 10, 0.1333125
02-29-32-120, 10, 0.06922942, 0.9399549, 0.2657484, -0.2026568, 328.1537, 203.902, 1.513302, 1.777778, -1, 110.0686, 10, 0.1291846
02-29-32-153, 11, 0.06863961, 0.9426571, 0.2631926, -0.1934322, 328.4828, 202.6688, 1.854483, 1.777778, -1, 110.0686, 10, 0.1506618
02-29-32-185, 12, 0.067973, 0.9452428, 0.2602269, -0.1848724, 328.8629, 201.5303, 2.161622, 1.777778, -1, 110.0686, 10, 0.1215794
02-29-32-219, 13, 0.06585118, 0.9481509, 0.2559373, -0.1765492, 329.4303, 200.4681, 2.296586, 1.777778, -1, 110.0686, 10, 0.1252706
02-29-32-252, 14, 0.06464925, 0.9502706, 0.2510421, -0.172581, 330.0377, 199.9456, 2.395975, 1.777778, -1, 110.0686, 10, 0.1134054
02-29-32-296, 15, 0.06485485, 0.9507297, 0.2478959, -0.1745126, 330.3962, 200.1614, 2.425568, 1.777778, -1, 110.0686, 10, 0.08641395
02-29-32-330, 16, 0.0665525, 0.951445, 0.2426219, -0.1773636, 330.9685, 200.4304, 2.659973, 1.777778, -1, 110.0686, 10, 0.05968411
02-29-32-364, 17, 0.06877352, 0.9520608, 0.2376699, -0.1798984, 331.491, 200.6473, 2.964119, 1.777778, -1, 110.0686, 10, 0.0761906
02-29-32-399, 18, 0.07118601, 0.9527798, 0.2318033, -0.1827854, 332.1124, 200.8998, 3.301929, 1.777778, -1, 110.0686, 10, 0.08621648
02-29-32-433, 19, 0.07198648, 0.9527444, 0.2278177, -0.1876038, 332.541, 201.4629, 3.339557, 1.777778, -1, 110.0686, 10, 0.08242144
02-29-32-470, 20, 0.07101611, 0.9524532, 0.2252101, -0.192536, 332.8481, 202.1008, 3.12822, 1.777778, -1, 110.0686, 10, 0.1019367
02-29-32-503, 21, 0.06880669, 0.9518672, 0.2243915, -0.1971371, 332.9794, 202.7443, 2.735632, 1.777778, -1, 110.0686, 10, 0.07949781
02-29-32-536, 22, 0.06641141, 0.951529, 0.2229962, -0.2011338, 333.1864, 203.3094, 2.355505, 1.777778, -1, 110.0686, 10, 0.08042705
02-29-32-569, 23, 0.06508888, 0.9512732, 0.2209698, -0.2049759, 333.443, 203.817, 2.130141, 1.777778, -1, 110.0686, 10, 0.08610187
02-29-32-604, 24, 0.06547152, 0.9508861, 0.2182488, -0.2095151, 333.7369, 204.3587, 2.112663, 1.777778, -1, 110.0686, 10, 0.1039396
02-29-32-639, 25, 0.0651611, 0.9502014, 0.2160946, -0.2148827, 333.9809, 205.0293, 1.974483, 1.777778, -1, 110.0686, 10, 0.0919618
02-29-32-673, 26, 0.06411092, 0.948985, 0.2146881, -0.2218701, 334.1561, 205.9326, 1.68189, 1.777778, -1, 110.0686, 10, 0.1074273
02-29-32-706, 27, 0.06229735, 0.9474658, 0.2125183, -0.2307891, 334.4396, 207.0921, 1.267505, 1.777778, -1, 110.0686, 10, 0.1131592
02-29-32-737, 28, 0.06095217, 0.9463531, 0.2115566, -0.2365261, 334.5801, 207.8466, 0.969829, 1.777778, -1, 110.0686, 10, 0.1597723
02-29-32-797, 29, 0.061666, 0.9447469, 0.2082093, -0.2455597, 334.9319, 208.9394, 0.9021606, 1.777778, -1, 110.0686, 10, 0.0998873
02-29-32-828, 30, 0.0649031, 0.9395274, 0.2035977, -0.2676263, 335.3351, 211.6205, 0.8184078, 1.777778, -1, 110.0686, 10, 0.2483386
02-29-32-860, 31, 0.06631157, 0.9358084, 0.2027991, -0.280603, 335.3687, 213.2411, 0.6490924, 1.777778, -1, 110.0686, 10, 0.06383586
02-29-32-905, 32, 0.06897641, 0.9327992, 0.2034709, -0.2893573, 335.1962, 214.3164, 0.6899452, 1.777778, -1, 110.0686, 10, 0.19135
02-29-32-939, 33, 0.07228392, 0.9287209, 0.2052568, -0.3002038, 334.8713, 215.6707, 0.6977655, 1.777778, -1, 110.0686, 10, 0.09152173
02-29-32-971, 34, 0.07147853, 0.9267549, 0.2078746, -0.3046381, 334.6055, 216.3096, 0.3699596, 1.777778, -1, 110.0686, 10, 0.170669
02-29-33-001, 35, 0.0696129, 0.9261624, 0.2104227, -0.3051223, 334.3894, 216.461, 0.03407983, 1.777778, -1, 110.0686, 10, 0.09510463
02-29-33-033, 36, 0.06650689, 0.9256427, 0.2143871, -0.3046319, 334.0611, 216.543, 359.5225, 1.777778, -1, 110.0686, 10, 0.06788325
02-29-33-063, 37, 0.06515061, 0.9250703, 0.2181007, -0.3040272, 333.6961, 216.5669, 359.2279, 1.777778, -1, 110.0686, 10, 0.04990127
