Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
11-01-40-126, 1, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
11-01-43-683, 2, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
11-01-43-869, 3, 0.01652825, 0.9766444, 0.198658, -0.08017208, 337.0028, 189.3802, 0.02681341, 0.90073, -1, 110.1389, 10, 35.53977
11-01-43-915, 4, 0.01644244, 0.9766561, 0.1986073, -0.08017252, 337.0095, 189.3822, 0.01690006, 0.90073, -1, 110.1389, 10, 0
11-01-43-958, 5, 0.01644724, 0.9766394, 0.1986453, -0.08028068, 337.005, 189.3955, 0.01439528, 0.90073, -1, 110.1389, 10, 0
11-01-43-997, 6, 0.01645128, 0.9766588, 0.1985986, -0.08015972, 337.0104, 189.3804, 0.01838337, 0.90073, -1, 110.1389, 10, 0
11-01-44-030, 7, 0.01641005, 0.9766535, 0.1986031, -0.08022118, 337.0103, 189.3889, 0.01179558, 0.90073, -1, 110.1389, 10, 0
11-01-44-063, 8, 0.01643885, 0.976665, 0.1985471, -0.0802148, 337.0165, 189.3872, 0.016036, 0.90073, -1, 110.1389, 10, 0
11-01-44-096, 9, 0.0163925, 0.9766612, 0.1985967, -0.08014673, 337.0112, 189.3802, 0.01158081, 0.90073, -1, 110.1389, 10, 0
11-01-44-129, 10, 0.01636704, 0.9766488, 0.1986222, -0.08024029, 337.0085, 189.3924, 0.005893929, 0.90073, -1, 110.1389, 10, 0
11-01-44-164, 11, 0.01638862, 0.9766521, 0.1986019, -0.08024606, 337.0107, 189.3925, 0.008584781, 0.90073, -1, 110.1389, 10, 0
11-01-44-197, 12, 0.01642709, 0.976656, 0.1985932, -0.08021257, 337.0113, 189.3874, 0.01418316, 0.90073, -1, 110.1389, 10, 0
11-01-44-231, 13, 0.01639085, 0.9766632, 0.1985708, -0.08018725, 337.0143, 189.3851, 0.01064247, 0.90073, -1, 110.1389, 10, 0
11-01-44-262, 14, 0.0164085, 0.9766575, 0.1986006, -0.08017959, 337.0106, 189.3839, 0.01266734, 0.90073, -1, 110.1389, 10, 0
11-01-44-297, 15, 0.01636106, 0.9766396, 0.198676, -0.08021972, 337.0023, 189.3903, 0.005119051, 0.90073, -1, 110.1389, 10, 0
11-01-44-330, 16, 0.01636718, 0.9766433, 0.198644, -0.08025371, 337.006, 189.3941, 0.005351009, 0.90073, -1, 110.1389, 10, 0
11-01-44-363, 17, 0.01637242, 0.9766424, 0.198637, -0.08028091, 337.0067, 189.3973, 0.005382745, 0.90073, -1, 110.1389, 10, 0
11-01-44-395, 18, 0.01640515, 0.9766368, 0.1986713, -0.08025629, 337.0024, 189.3936, 0.009616443, 0.90073, -1, 110.1389, 10, 0
11-01-44-429, 19, 0.01638179, 0.9766448, 0.1986495, -0.08021858, 337.0052, 189.3895, 0.007943319, 0.90073, -1, 110.1389, 10, 0
11-01-44-463, 20, 0.01636587, 0.9766445, 0.1986462, -0.08023421, 337.0057, 189.3918, 0.005653605, 0.90073, -1, 110.1389, 10, 0
11-01-44-497, 21, 0.01636773, 0.9766502, 0.1986368, -0.08018742, 337.0068, 189.386, 0.0071419, 0.90073, -1, 110.1389, 10, 0
11-01-44-531, 22, 0.01641513, 0.9766373, 0.1986597, -0.08027791, 337.0037, 189.396, 0.01041167, 0.90073, -1, 110.1389, 10, 0
11-01-44-562, 23, 0.01641316, 0.9766386, 0.1986808, -0.0802107, 337.0012, 189.3879, 0.01162664, 0.90073, -1, 110.1389, 10, 0
11-01-44-596, 24, 0.01640308, 0.9766444, 0.1986353, -0.080254, 337.0066, 189.3932, 0.009795837, 0.90073, -1, 110.1389, 10, 0
11-01-44-629, 25, 0.01633497, 0.9766628, 0.1985874, -0.08016359, 337.0128, 189.3837, 0.004266816, 0.90073, -1, 110.1389, 10, 0
11-01-44-661, 26, 0.01636465, 0.9766502, 0.1986285, -0.0802084, 337.0078, 189.3886, 0.006332181, 0.90073, -1, 110.1389, 10, 0
11-01-44-695, 27, 0.01629582, 0.9766479, 0.1986437, -0.08021283, 337.0067, 189.3909, -0.002302419, 0.90073, -1, 110.1389, 10, 0
11-01-44-730, 28, 0.01631361, 0.9766484, 0.1986513, -0.08018379, 337.0056, 189.3869, 0.0005045423, 0.90073, -1, 110.1389, 10, 0
11-01-44-762, 29, 0.01635419, 0.9766356, 0.1986839, -0.08025094, 337.0014, 189.3943, 0.003424548, 0.90073, -1, 110.1389, 10, 0
11-01-44-795, 30, 0.01636611, 0.9766586, 0.1985867, -0.08020906, 337.0126, 189.3885, 0.006926661, 0.90073, -1, 110.1389, 10, 0
11-01-44-829, 31, 0.01634586, 0.9766464, 0.198629, -0.08025683, 337.0079, 189.395, 0.002837074, 0.90073, -1, 110.1389, 10, 0
11-01-44-862, 32, 0.016404, 0.9766673, 0.1985538, -0.08017696, 337.0161, 189.3835, 0.01267286, 0.90073, -1, 110.1389, 10, 0
11-01-44-897, 33, 0.01638855, 0.9766625, 0.1985576, -0.080229, 337.0158, 189.3902, 0.009460844, 0.90073, -1, 110.1389, 10, 0
11-01-44-927, 34, 0.01642519, 0.9766355, 0.198649, -0.08032355, 337.0048, 189.4013, 0.01061052, 0.90073, -1, 110.1389, 10, 0
11-01-44-961, 35, 0.01635247, 0.9766576, 0.1985909, -0.08021379, 337.0123, 189.3894, 0.005107079, 0.90073, -1, 110.1389, 10, 0
11-01-44-996, 36, 0.01634406, 0.976651, 0.1986181, -0.08022801, 337.0092, 189.3914, 0.003449392, 0.90073, -1, 110.1389, 10, 0
11-01-45-028, 37, 0.01629168, 0.9766455, 0.1986707, -0.08017589, 337.0035, 189.3866, -0.002166829, 0.90073, -1, 110.1389, 10, 0
11-01-45-062, 38, 0.01629353, 0.9766449, 0.1986576, -0.08021558, 337.0051, 189.3913, -0.002793775, 0.90073, -1, 110.1389, 10, 0
11-01-45-096, 39, 0.0163113, 0.9766351, 0.1986746, -0.08028895, 337.0029, 189.3999, -0.00263777, 0.90073, -1, 110.1389, 10, 0
11-01-45-129, 40, 0.01628895, 0.9766362, 0.1986478, -0.08034601, 337.0062, 189.4074, 359.9935, 0.90073, -1, 110.1389, 10, 0
11-01-45-162, 41, 0.01632277, 0.9766403, 0.1986636, -0.08025057, 337.0041, 189.3949, -0.0001727427, 0.90073, -1, 110.1389, 10, 0
11-01-45-196, 42, 0.01631518, 0.9766287, 0.1987074, -0.08028395, 336.9991, 189.3994, -0.002382779, 0.90073, -1, 110.1389, 10, 0
11-01-45-230, 43, 0.01628621, 0.9766182, 0.1987619, -0.08028283, 336.993, 189.4002, 359.9936, 0.90073, -1, 110.1389, 10, 0
