Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
04-43-31-050, 1, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
04-44-32-127, 2, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
04-44-32-443, 3, 0.1270812, 0.8204719, 0.4482259, -0.3313152, 304.9431, 228.6169, 351.1139, 0.90073, -1, 110.1389, 10, 7.374624
04-44-32-494, 4, 0.127458, 0.8214113, 0.4479406, -0.3292222, 304.9341, 228.1672, 351.4077, 0.90073, -1, 110.1389, 10, 0
04-44-32-528, 5, 0.1272689, 0.8224038, 0.4474405, -0.3274929, 304.9839, 227.8051, 351.6022, 0.90073, -1, 110.1389, 10, 0
04-44-32-587, 6, 0.1227166, 0.8268849, 0.4466355, -0.3189338, 305.2234, 226.421, 351.8315, 0.90073, -1, 110.1389, 10, 0
04-44-32-635, 7, 0.1147547, 0.8352761, 0.4444694, -0.3026422, 305.7113, 223.7408, 352.3873, 0.90073, -1, 110.1389, 10, 0
04-44-32-679, 8, 0.1044191, 0.8463407, 0.441963, -0.2783397, 306.2708, 219.8191, 353.2746, 0.90073, -1, 110.1389, 10, 0
04-44-32-723, 9, 0.09270472, 0.8582168, 0.4405497, -0.2465478, 306.6894, 214.8599, 354.4185, 0.90073, -1, 110.1389, 10, 0
04-44-32-764, 10, 0.08118218, 0.8687025, 0.4408992, -0.2106499, 306.8486, 209.4001, 355.725, 0.90073, -1, 110.1389, 10, 0
04-44-32-813, 11, 0.07040897, 0.8774018, 0.4429593, -0.1702816, 306.747, 203.2777, 357.3845, 0.90073, -1, 110.1389, 10, 0
04-44-32-852, 12, 0.05954117, 0.8841736, 0.4449505, -0.1292708, 306.6573, 197.106, 359.0644, 0.90073, -1, 110.1389, 10, 0
04-44-32-897, 13, 0.05078952, 0.8883638, 0.4473677, -0.08995705, 306.4873, 191.0906, 0.9396158, 0.90073, -1, 110.1389, 10, 0
04-44-32-929, 14, 0.04483647, 0.8902145, 0.4489011, -0.06321157, 306.3989, 186.9973, 2.228716, 0.90073, -1, 110.1389, 10, 0
04-44-32-976, 15, 0.0384288, 0.8909823, 0.4511094, -0.03426513, 306.2452, 182.558, 3.6427, 0.90073, -1, 110.1389, 10, 0
04-44-33-008, 16, 0.03382033, 0.8914242, 0.4515557, -0.01779197, 306.268, 180.114, 4.287737, 0.90073, -1, 110.1389, 10, 0
04-44-33-247, 17, 0.02797601, 0.8924223, 0.4503315, 0.001201115, 306.5147, 177.3664, 4.918277, 0.90073, -1, 110.1389, 10, 0
04-44-33-370, 18, 0.01575682, 0.9072999, 0.4185619, 0.03694005, 310.6803, 172.9307, 5.238657, 0.90073, -1, 110.1389, 10, 0
04-44-33-427, 19, 0.01193055, 0.9178222, 0.3940736, 0.04653939, 313.7579, 172.1189, 4.85882, 0.90073, -1, 110.1389, 10, 0
