Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
02-39-42-017, 1, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
02-39-45-810, 2, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
02-39-46-027, 3, -0.02746315, 0.9482422, 0.2891733, 0.128302, 326.2576, 164.1265, 1.524284, 1.777778, -1, 110.0686, 10, 24.21767
02-39-46-072, 4, -0.02834025, 0.9489927, 0.289176, 0.1224217, 326.2348, 164.9428, 1.17267, 1.777778, -1, 110.0686, 10, 0.0127758
02-39-46-148, 5, -0.02838802, 0.9490852, 0.2895584, 0.1207785, 326.1867, 165.1586, 1.107538, 1.777778, -1, 110.0686, 10, 0.0111396
02-39-46-238, 6, -0.02794304, 0.9486595, 0.291283, 0.1200773, 325.9879, 165.2141, 1.170722, 1.777778, -1, 110.0686, 10, 0.01866936
02-39-46-277, 7, -0.02756144, 0.9480512, 0.2925791, 0.1218069, 325.8422, 164.9527, 1.316856, 1.777778, -1, 110.0686, 10, 0.03317838
02-39-46-312, 8, -0.02634041, 0.9479981, 0.2923526, 0.1230277, 325.8902, 164.7444, 1.522154, 1.777778, -1, 110.0686, 10, 0.004173511
02-39-46-344, 9, -0.02512373, 0.9476609, 0.2934448, 0.1232793, 325.7804, 164.6486, 1.71408, 1.777778, -1, 110.0686, 10, 0.02445753
02-39-46-376, 10, -0.0236777, 0.9473892, 0.2943123, 0.1235856, 325.7012, 164.5387, 1.93412, 1.777778, -1, 110.0686, 10, 0.02098098
02-39-46-408, 11, -0.02332401, 0.9475126, 0.2937639, 0.1240103, 325.7729, 164.4754, 1.986446, 1.777778, -1, 110.0686, 10, 0.02368974
02-39-46-441, 12, -0.02298852, 0.9476275, 0.2927999, 0.1254666, 325.8958, 164.2808, 2.0697, 1.777778, -1, 110.0686, 10, 0.0246583
02-39-46-471, 13, -0.02285662, 0.9475868, 0.292514, 0.126461, 325.9341, 164.1469, 2.121492, 1.777778, -1, 110.0686, 10, 0.02084624
02-39-46-501, 14, -0.02322221, 0.9477558, 0.2913291, 0.1278553, 326.0717, 163.9918, 2.105069, 1.777778, -1, 110.0686, 10, 0.01664021
02-39-46-532, 15, -0.02410145, 0.9480718, 0.2895618, 0.129356, 326.2696, 163.8506, 2.013015, 1.777778, -1, 110.0686, 10, 0.02882301
02-39-46-561, 16, -0.02504945, 0.9482899, 0.2878317, 0.1314219, 326.4627, 163.6363, 1.93513, 1.777778, -1, 110.0686, 10, 0.03829076
02-39-46-593, 17, -0.02678665, 0.948603, 0.2855093, 0.1338628, 326.7124, 163.4104, 1.756197, 1.777778, -1, 110.0686, 10, 0.05213345
02-39-46-627, 18, -0.03147132, 0.9493881, 0.2802834, 0.1382497, 327.2552, 163.0746, 1.208639, 1.777778, -1, 110.0686, 10, 0.05435685
02-39-46-663, 19, -0.03634924, 0.9507899, 0.2725919, 0.1427266, 328.0802, 162.7579, 0.5866979, 1.777778, -1, 110.0686, 10, 0
02-39-46-706, 20, -0.03925375, 0.952756, 0.2630657, 0.1466679, 329.1502, 162.4535, 0.1580431, 1.777778, -1, 110.0686, 10, 0
02-39-46-741, 21, -0.04224375, 0.9543411, 0.2558062, 0.1483636, 329.9479, 162.4108, 359.6872, 1.777778, -1, 110.0686, 10, 0
02-39-46-777, 22, -0.04524352, 0.9562119, 0.2478639, 0.1489137, 330.8239, 162.5135, 359.1663, 1.777778, -1, 110.0686, 10, 0
02-39-46-818, 23, -0.04798771, 0.9589486, 0.2364944, 0.1489472, 332.1041, 162.6899, 358.6005, 1.777778, -1, 110.0686, 10, 0
02-39-46-851, 24, -0.05023789, 0.961189, 0.2275106, 0.1477526, 333.1146, 162.9727, 358.1145, 1.777778, -1, 110.0686, 10, 0
02-39-46-888, 25, -0.05130286, 0.9632525, 0.219612, 0.1458872, 334.0203, 163.2869, 357.7841, 1.777778, -1, 110.0686, 10, 0
02-39-46-933, 26, -0.05153765, 0.965733, 0.2102401, 0.1431879, 335.1129, 163.681, 357.5147, 1.777778, -1, 110.0686, 10, 0
02-39-46-973, 27, -0.05195993, 0.9677801, 0.2022104, 0.140758, 336.0451, 164.0302, 357.2625, 1.777778, -1, 110.0686, 10, 0
02-39-47-008, 28, -0.05251529, 0.9693046, 0.1966135, 0.1379637, 336.6937, 164.411, 357.0319, 1.777778, -1, 110.0686, 10, 0
02-39-47-040, 29, -0.05378876, 0.9707392, 0.1912523, 0.1348878, 337.3051, 164.8374, 356.7169, 1.777778, -1, 110.0686, 10, 0
02-39-47-075, 30, -0.05579491, 0.9720212, 0.1863268, 0.1316969, 337.8568, 165.2878, 356.3237, 1.777778, -1, 110.0686, 10, 0
02-39-47-109, 31, -0.05752604, 0.9731533, 0.1817574, 0.1289486, 338.3712, 165.6711, 355.985, 1.777778, -1, 110.0686, 10, 0
02-39-47-141, 32, -0.05761465, 0.9742731, 0.1782837, 0.1252496, 338.7876, 166.1279, 355.8414, 1.777778, -1, 110.0686, 10, 0
02-39-47-173, 33, -0.05712821, 0.9752719, 0.1773815, 0.1188141, 338.9265, 166.9005, 355.7421, 1.777778, -1, 110.0686, 10, 0
02-39-47-207, 34, -0.05583001, 0.9763086, 0.1777687, 0.1100131, 338.9368, 167.9408, 355.7042, 1.777778, -1, 110.0686, 10, 0
02-39-47-241, 35, -0.05024208, 0.9777899, 0.1776321, 0.09924409, 339.0627, 169.1237, 356.1326, 1.777778, -1, 110.0686, 10, 0
02-39-47-274, 36, -0.0446836, 0.9786012, 0.1808385, 0.08740982, 338.7924, 170.4347, 356.5661, 1.777778, -1, 110.0686, 10, 0
02-39-47-309, 37, -0.04034491, 0.9790375, 0.1849979, 0.07505811, 338.3894, 171.8349, 356.8414, 1.777778, -1, 110.0686, 10, 0
02-39-47-341, 38, -0.03628757, 0.9796082, 0.1879397, 0.06107118, 338.1211, 173.4402, 357.0264, 1.777778, -1, 110.0686, 10, 0
02-39-47-374, 39, -0.03291663, 0.9799125, 0.1908588, 0.04755011, 337.8409, 175.0058, 357.1307, 1.777778, -1, 110.0686, 10, 0
02-39-47-407, 40, -0.03047546, 0.9797213, 0.1951367, 0.03375154, 337.3925, 176.6316, 357.1101, 1.777778, -1, 110.0686, 10, 0
