Time,#Frame,HeadQRotationX,HeadQRotationY,HeadQRotationZ,HeadQRotationW,HeadEulX,HeadEulY,HeadEulZ,AspectRatio,CameraDepth,FOV,EyeConvergence,Velocity,
04-52-47-007, 1, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
04-52-52-465, 2, 0, 1, 0, 0, 0, 180, 0, 1.777778, -1, 60, 10, 0
04-52-52-669, 3, -0.005398609, 0.9946076, 0.08482155, 0.05943089, 350.2488, 173.1642, 359.9618, 1.777778, -1, 110.0686, 10, 44.49582
04-52-52-709, 4, -0.005329596, 0.9946149, 0.08478162, 0.05937053, 350.2539, 173.1706, 359.9689, 1.777778, -1, 110.0686, 10, 0
04-52-52-751, 5, -0.005329389, 0.9946038, 0.08486464, 0.05943781, 350.2443, 173.1627, 359.9702, 1.777778, -1, 110.0686, 10, 0
04-52-52-783, 6, -0.005369495, 0.9946083, 0.0847996, 0.05945143, 350.2515, 173.1615, 359.9652, 1.777778, -1, 110.0686, 10, 0
04-52-52-823, 7, -0.005305269, 0.9946023, 0.08487766, 0.05944658, 350.243, 173.1614, 359.9731, 1.777778, -1, 110.0686, 10, 0
04-52-52-862, 8, -0.005343172, 0.9946013, 0.08486253, 0.05948099, 350.2445, 173.1578, 359.969, 1.777778, -1, 110.0686, 10, 0
04-52-52-907, 9, -0.005250351, 0.9946021, 0.08488737, 0.05944116, 350.2423, 173.1615, 359.9795, 1.777778, -1, 110.0686, 10, 0
04-52-52-938, 10, -0.005222178, 0.9945995, 0.08490434, 0.05946292, 350.2405, 173.1586, 359.9831, 1.777778, -1, 110.0686, 10, 0
04-52-52-974, 11, -0.005284683, 0.994603, 0.08491322, 0.05938688, 350.2391, 173.1681, 359.9752, 1.777778, -1, 110.0686, 10, 0
04-52-53-013, 12, -0.005342029, 0.994599, 0.08490276, 0.05946354, 350.2399, 173.1597, 359.9692, 1.777778, -1, 110.0686, 10, 0
04-52-53-047, 13, -0.005320302, 0.9945933, 0.08491829, 0.05953926, 350.2383, 173.1507, 359.9726, 1.777778, -1, 110.0686, 10, 0
04-52-53-086, 14, -0.00540491, 0.9945948, 0.08492639, 0.05949416, 350.2367, 173.1568, 359.9624, 1.777778, -1, 110.0686, 10, 0
04-52-53-131, 15, -0.005322916, 0.9945944, 0.08492993, 0.05950278, 350.2369, 173.155, 359.972, 1.777778, -1, 110.0686, 10, 0
04-52-53-169, 16, -0.005310384, 0.9946001, 0.0848896, 0.05946557, 350.2416, 173.1592, 359.9728, 1.777778, -1, 110.0686, 10, 0
04-52-53-201, 17, -0.005359933, 0.9946012, 0.08489206, 0.05943973, 350.241, 173.1627, 359.9669, 1.777778, -1, 110.0686, 10, 0
